step,layer,mean,std,norm,max,min
0,features.12.depthwise.real_weights,0.00021615777222905308,0.0145341157913208,0.4931446611881256,0.06781993806362152,-0.08538207411766052
0,features.12.pointwise.real_weights,-2.445488689772901e-06,0.0005255956784822047,0.09514206647872925,0.01806342601776123,-0.018336182460188866
0,features.13.weight,0.00021609613031614572,0.006404729560017586,0.10233375430107117,0.029766757041215897,-0.03847489878535271
0,features.13.bias,3.3515680115669966e-05,0.0019176076166331768,0.030626434832811356,0.013020326383411884,-0.012416625395417213
0,features.15.depthwise.real_weights,-0.0010900734923779964,0.012173844501376152,0.586556077003479,0.06117100641131401,-0.09224279969930649
0,features.15.pointwise.real_weights,-1.241907057192293e-07,0.00033782984246499836,0.08648353815078735,0.005390073172748089,-0.009135215543210506
0,features.16.weight,0.0032358455937355757,0.013127520680427551,0.21592848002910614,0.060023583471775055,-0.058332834392786026
0,features.16.bias,-0.00249103014357388,0.05744600668549538,0.9182046055793762,0.19185973703861237,-0.2930923104286194
0,classifier.weight,329884384.0,55225462784.0,2793716056064.0,569507119104.0,-569507119104.0
50,features.12.depthwise.real_weights,0.0002078646793961525,0.014050276950001717,0.47672733664512634,0.060456372797489166,-0.059215445071458817
50,features.12.pointwise.real_weights,-1.5674999076509266e-06,0.000518444983754307,0.09384716302156448,0.015118872746825218,-0.01707800105214119
50,features.13.weight,-0.0006231344304978848,0.00849108025431633,0.1359577476978302,0.0368967168033123,-0.04868391901254654
50,features.13.bias,-0.00013922856305725873,0.0028028548695147038,0.044813405722379684,0.012437581084668636,-0.019729740917682648
50,features.15.depthwise.real_weights,-0.0005310471751727164,0.012553875334560871,0.6029942035675049,0.09914930164813995,-0.06747917085886002
50,features.15.pointwise.real_weights,1.2944923355462379e-06,0.0003388326149433851,0.0867408812046051,0.007596838753670454,-0.006339846644550562
50,features.16.weight,0.0008226517820730805,0.013000218197703362,0.20801369845867157,0.05403219535946846,-0.059746481478214264
50,features.16.bias,-0.002250739373266697,0.07606642693281174,1.215217113494873,0.32918667793273926,-0.4541056752204895
50,classifier.weight,0.00011848427675431594,0.09771795570850372,4.94321870803833,0.8639987111091614,-0.8622289299964905
100,features.12.depthwise.real_weights,-0.00010165575804421678,0.011895652860403061,0.4035913050174713,0.05229328200221062,-0.037137471139431
100,features.12.pointwise.real_weights,-5.498596237885067e-06,0.0004208129830658436,0.0761803388595581,0.007353940978646278,-0.010094939731061459
100,features.13.weight,-0.0007244049338623881,0.0077183181419968605,0.12379543483257294,0.03503028303384781,-0.0322539359331131
100,features.13.bias,0.0002060187835013494,0.002355879172682762,0.03776450827717781,0.014992590993642807,-0.01063397154211998
100,features.15.depthwise.real_weights,-0.001040313160046935,0.012679078616201878,0.6105092167854309,0.04696936532855034,-0.09032483398914337
100,features.15.pointwise.real_weights,6.218724024620315e-07,0.00034108239924535155,0.08731642365455627,0.007579244673252106,-0.006537772715091705
100,features.16.weight,-0.00017895660130307078,0.014552222564816475,0.23239798843860626,0.08405901491641998,-0.048437461256980896
100,features.16.bias,-0.006509958766400814,0.1562640368938446,2.497509479522705,1.019411325454712,-1.0746642351150513
100,classifier.weight,0.0003752082120627165,0.14794674515724182,7.484139919281006,1.5261256694793701,-1.4461307525634766
150,features.12.depthwise.real_weights,-0.0002763191005215049,0.007881701923906803,0.2675621211528778,0.046321503818035126,-0.03435815870761871
150,features.12.pointwise.real_weights,2.6074241077367333e-07,0.00028195505728945136,0.051038339734077454,0.005897168070077896,-0.006265826057642698
150,features.13.weight,-0.0005278970347717404,0.0049944669008255005,0.08020124584436417,0.016537247225642204,-0.03450896590948105
150,features.13.bias,-2.064775617327541e-05,0.0018113416153937578,0.02892669290304184,0.012185749597847462,-0.009616898372769356
150,features.15.depthwise.real_weights,-0.0002927175664808601,0.006628429517149925,0.3184056878089905,0.029651811346411705,-0.03429970145225525
150,features.15.pointwise.real_weights,6.768198090867372e-08,0.0001985830022022128,0.05083674192428589,0.0036215605214238167,-0.0036030299961566925
150,features.16.weight,-0.0006655106553807855,0.008066646754741669,0.12925337255001068,0.0396675206720829,-0.05638987198472023
150,features.16.bias,-0.0003246980195399374,0.014387710019946098,0.22981204092502594,0.04273153468966484,-0.05067160353064537
150,classifier.weight,2.009320269280579e-05,0.045879773795604706,2.3208999633789062,0.19783049821853638,-0.18414384126663208
200,features.12.depthwise.real_weights,-3.336576992296614e-05,0.009862203150987625,0.334590882062912,0.035422101616859436,-0.036776985973119736
200,features.12.pointwise.real_weights,-1.9785436222719e-07,0.00032752632978372276,0.05928744748234749,0.006830605678260326,-0.010469341650605202
200,features.13.weight,-0.00041812274139374495,0.00601040106266737,0.096211276948452,0.025608662515878677,-0.04189441725611687
200,features.13.bias,-9.328083979198709e-05,0.0014579446287825704,0.023329297080636024,0.004871048033237457,-0.010630029253661633
200,features.15.depthwise.real_weights,0.0002405723644187674,0.00779005466029048,0.3740198016166687,0.04283500835299492,-0.045288991183042526
200,features.15.pointwise.real_weights,-1.9714548216143157e-07,0.00021307692804839462,0.05454717203974724,0.0035332944244146347,-0.005148520227521658
200,features.16.weight,-0.001556123374029994,0.00795478280633688,0.12944476306438446,0.054198529571294785,-0.022222081199288368
200,features.16.bias,0.00020582351135089993,0.023625792935490608,0.3772880434989929,0.13029944896697998,-0.09340808540582657
200,classifier.weight,1.9083590814261697e-05,0.050923578441143036,2.576049327850342,0.2209974080324173,-0.2145155966281891
