step,layer,mean,std,norm,max,min
0,features.12.depthwise.real_weights,0.0006522258627228439,0.012155595235526562,0.41298922896385193,0.042071692645549774,-0.03665558248758316
0,features.12.pointwise.real_weights,2.95131439997931e-06,0.0003819608245976269,0.06914319843053818,0.01026215311139822,-0.0073186904191970825
0,features.13.weight,-1.9103041267953813e-05,0.004379139747470617,0.06992992013692856,0.02206939458847046,-0.025910986587405205
0,features.13.bias,-7.87552708061412e-05,0.0026795724406838417,0.042807888239622116,0.013765538111329079,-0.015179996378719807
0,features.15.depthwise.real_weights,-0.0002911307383328676,0.007366320118308067,0.3537827432155609,0.03821341693401337,-0.04561828449368477
0,features.15.pointwise.real_weights,-5.975475687591825e-07,0.00021139156888239086,0.05411601439118385,0.003398000728338957,-0.003258141689002514
0,features.16.weight,-7.212752097984776e-05,0.012944335117936134,0.2067076712846756,0.14644856750965118,-0.07949784398078918
0,features.16.bias,-0.0020435089245438576,0.08355910331010818,1.3347324132919312,0.7737057209014893,-0.5662533044815063
0,classifier.weight,0.00014892753097228706,0.08149756491184235,4.122688293457031,0.4652866721153259,-0.5219736099243164
50,features.12.depthwise.real_weights,0.00045367670827545226,0.012287255376577377,0.4171465337276459,0.046936385333538055,-0.0480068139731884
50,features.12.pointwise.real_weights,2.0812367438338697e-06,0.00039111319347284734,0.0707988440990448,0.009643197990953922,-0.009538372047245502
50,features.13.weight,-0.0003786737215705216,0.004439516458660364,0.07115181535482407,0.017455818131566048,-0.03428568318486214
50,features.13.bias,-9.645924728829414e-05,0.003011327004060149,0.04811179265379906,0.02004306949675083,-0.017604507505893707
50,features.15.depthwise.real_weights,9.717616194393486e-05,0.008120633661746979,0.3897337317466736,0.06695977598428726,-0.04320715367794037
50,features.15.pointwise.real_weights,-9.279210644308478e-08,0.00023573629732709378,0.060347966849803925,0.004462139215320349,-0.00421906728297472
50,features.16.weight,-0.000871732016094029,0.009153231978416443,0.14682936668395996,0.03801853954792023,-0.07176627218723297
50,features.16.bias,-0.00029576406814157963,0.07505333423614502,1.1985149383544922,0.7054542899131775,-0.5461786985397339
50,classifier.weight,-8.331140998052433e-05,0.07412279397249222,3.749619722366333,0.4299154579639435,-0.4182977080345154
100,features.12.depthwise.real_weights,-0.0004670695634558797,0.017807617783546448,0.6043561100959778,0.07651811838150024,-0.06206317991018295
100,features.12.pointwise.real_weights,6.431507244997192e-06,0.0005003515398129821,0.09057925641536713,0.011886022053658962,-0.007888699881732464
100,features.13.weight,-0.0006540181348100305,0.0058570182882249355,0.09411264955997467,0.018070288002490997,-0.03366430476307869
100,features.13.bias,3.674121398944408e-05,0.0027188940439373255,0.04342123493552208,0.021499771624803543,-0.016425762325525284
100,features.15.depthwise.real_weights,0.0001881136413430795,0.010774102061986923,0.5171235203742981,0.07226875424385071,-0.05984635651111603
100,features.15.pointwise.real_weights,8.614271109763649e-07,0.0002927148307207972,0.07493467628955841,0.0059911999851465225,-0.005132283084094524
100,features.16.weight,-0.0012541379546746612,0.009644788689911366,0.15531660616397858,0.039746660739183426,-0.051100894808769226
100,features.16.bias,0.0007557983044534922,0.036785952746868134,0.5875490307807922,0.2484179139137268,-0.3255603015422821
100,classifier.weight,-0.00021501844457816333,0.06335985660552979,3.2051758766174316,0.33479180932044983,-0.3129505515098572
150,features.12.depthwise.real_weights,-0.0001651394704822451,0.013274997472763062,0.45040762424468994,0.05935495346784592,-0.07608240842819214
150,features.12.pointwise.real_weights,-1.3275308674565167e-07,0.00047886502579785883,0.08668237179517746,0.010455349460244179,-0.010312026366591454
150,features.13.weight,-0.00031877384753897786,0.005543458741158247,0.08866875618696213,0.022557098418474197,-0.02697666734457016
150,features.13.bias,-3.43770589097403e-05,0.002925091190263629,0.046713199466466904,0.019005071371793747,-0.016084084287285805
150,features.15.depthwise.real_weights,-0.0005716629675589502,0.009927725419402122,0.4772169888019562,0.05006379634141922,-0.05805666744709015
150,features.15.pointwise.real_weights,-3.242257662350312e-07,0.0002776467881631106,0.07107701897621155,0.005007976666092873,-0.0038433994632214308
150,features.16.weight,-0.0029593720100820065,0.010552660562098026,0.17503848671913147,0.05742925405502319,-0.03643524646759033
150,features.16.bias,0.001452011987566948,0.13409605622291565,2.1414682865142822,1.0683621168136597,-1.0466265678405762
150,classifier.weight,-1.1588854249566793e-05,0.1076606884598732,5.446183681488037,0.9157913327217102,-1.284934163093567
200,features.12.depthwise.real_weights,0.0008284916984848678,0.015033773146569729,0.510816216468811,0.08208569884300232,-0.0639827772974968
200,features.12.pointwise.real_weights,5.1119377530994825e-06,0.0004552108875941485,0.08240577578544617,0.016278058290481567,-0.010305199772119522
200,features.13.weight,-0.00057427235879004,0.005957819987088442,0.09558142721652985,0.023544233292341232,-0.034685395658016205
200,features.13.bias,-5.8774785429704934e-05,0.002585790352895856,0.04130246862769127,0.01582975685596466,-0.015138071961700916
200,features.15.depthwise.real_weights,0.0003046626807190478,0.011264701373875141,0.54078608751297,0.10315504670143127,-0.06317052990198135
200,features.15.pointwise.real_weights,1.3292685707710916e-07,0.00025263967108912766,0.0646752268075943,0.00457800505682826,-0.004241984337568283
200,features.16.weight,0.0004009032272733748,0.007625929545611143,0.12194515764713287,0.02708818018436432,-0.03912513703107834
200,features.16.bias,-4.621199332177639e-05,0.05372363701462746,0.857897937297821,0.48149627447128296,-0.4028422236442566
200,classifier.weight,-8.659464219817892e-05,0.06556476652622223,3.3166983127593994,0.3277507424354553,-0.3113270103931427
