step,cw_mean,cw_std,cw_norm,tw_mean,tw_std,tw_norm,weight_diff,weight_cosine
0,-8.07026299298741e-06,0.05585389956831932,2.825456380844116,-8.07026299298741e-06,0.05585389956831932,2.825456380844116,0.0,1.0000001192092896
50,9.828471957007423e-05,0.06141425669193268,3.1067397594451904,9.828471957007423e-05,0.06141425669193268,3.1067397594451904,0.0,1.0000001192092896
100,2.914959259214811e-05,0.062269970774650574,3.1500236988067627,2.914959259214811e-05,0.062269970774650574,3.1500236988067627,0.0,1.0000001192092896
150,1.7282747649005614e-05,0.0624607689678669,3.159674882888794,1.7282747649005614e-05,0.0624607689678669,3.159674882888794,0.0,1.0000003576278687
200,1.2693158168985974e-05,0.06249042600393295,3.16117525100708,1.2693158168985974e-05,0.06249042600393295,3.16117525100708,0.0,1.0000003576278687
