step,cw_mean,cw_std,cw_norm,tw_mean,tw_std,tw_norm,weight_diff,weight_cosine
0,-3.940858277928783e-06,0.048406150192022324,2.4487006664276123,2.1280833607306704e-05,0.04879985749721527,2.4686172008514404,0.312947541475296,0.9919320344924927
50,2.179458533646539e-06,0.04841238632798195,2.4490160942077637,2.7401145416661166e-05,0.04880604147911072,2.4689300060272217,0.312947541475296,0.9919342398643494
100,4.351713869255036e-07,0.048411864787340164,2.4489893913269043,2.56568418990355e-05,0.04880552366375923,2.4689035415649414,0.312947541475296,0.9919342398643494
150,8.444912964478135e-07,0.04841124638915062,2.448958158493042,2.6066181817441247e-05,0.048804912716150284,2.468872547149658,0.312947541475296,0.991934061050415
200,4.359986576218944e-07,0.04841194301843643,2.448993682861328,2.5657685910118744e-05,0.0488056018948555,2.4689078330993652,0.312947541475296,0.9919338822364807
