step,layer,mean,std,norm,max,min
0,features.12.depthwise.real_weights,-0.0009327519219368696,0.01853690668940544,0.6296866536140442,0.08800004422664642,-0.07129667699337006
0,features.12.pointwise.real_weights,1.75183049577754e-06,0.0004513329768087715,0.08169908821582794,0.010160580277442932,-0.010110058821737766
0,features.13.weight,-0.00017382760415785015,0.008917895145714283,0.14243453741073608,0.04565596207976341,-0.0468921884894371
0,features.13.bias,0.0005024109268561006,0.004357475787401199,0.07004609704017639,0.04140422120690346,-0.008294337429106236
0,features.15.depthwise.real_weights,0.00014224692131392658,0.013523314148187637,0.6490140557289124,0.07685479521751404,-0.06322057545185089
0,features.15.pointwise.real_weights,3.508595796120062e-07,0.00026381047791801393,0.06753474473953247,0.005684832111001015,-0.005661041010171175
0,features.16.weight,-0.001791760791093111,0.009653402492403984,0.15679556131362915,0.028832200914621353,-0.04238113760948181
0,features.16.bias,-0.0026240109000355005,0.03280330076813698,0.5255064964294434,0.10170549899339676,-0.08587720990180969
0,classifier.weight,6.353965090966085e-06,0.05782226845622063,2.9250295162200928,0.3208417594432831,-0.3208365738391876
50,features.12.depthwise.real_weights,0.0004007454845122993,0.019254116341471672,0.6533643007278442,0.09838226437568665,-0.10665982961654663
50,features.12.pointwise.real_weights,-4.386805358080892e-06,0.00047446394455619156,0.08588913828134537,0.01831582747399807,-0.012309334240853786
50,features.13.weight,-0.00020117234089411795,0.00881331879645586,0.1407742202281952,0.06774724274873734,-0.055628757923841476
50,features.13.bias,-0.0002686962834559381,0.005775884725153446,0.09233362227678299,0.056759025901556015,-0.04994843527674675
50,features.15.depthwise.real_weights,-0.00021712848683819175,0.012740638107061386,0.6115067601203918,0.05943936109542847,-0.0821814239025116
50,features.15.pointwise.real_weights,3.2124154358825763e-07,0.000284682959318161,0.07287806272506714,0.0049544754438102245,-0.005267030093818903
50,features.16.weight,0.0015355427749454975,0.013027087785303593,0.2094717025756836,0.03979415446519852,-0.054311107844114304
50,features.16.bias,-0.00010081156506203115,0.00987559650093317,0.15770888328552246,0.04225075989961624,-0.03288872912526131
50,classifier.weight,2.8047580258316884e-07,0.051589857786893845,2.609753370285034,0.3232679069042206,-0.32318031787872314
100,features.12.depthwise.real_weights,0.0011560344137251377,0.02472948282957077,0.839898943901062,0.10447614639997482,-0.10511008650064468
100,features.12.pointwise.real_weights,-3.6894755339744734e-06,0.0005953345680609345,0.10776704549789429,0.02026740275323391,-0.017793796956539154
100,features.13.weight,-0.0007160152308642864,0.01043488085269928,0.16702502965927124,0.06631284952163696,-0.05414685606956482
100,features.13.bias,0.0003722688998095691,0.00353410467505455,0.05674857646226883,0.029377078637480736,-0.015149461105465889
100,features.15.depthwise.real_weights,0.0006415537791326642,0.01792934723198414,0.8609728217124939,0.11220335215330124,-0.12021312117576599
100,features.15.pointwise.real_weights,-1.7140959585049131e-07,0.0003496257122606039,0.08950305730104446,0.006194374058395624,-0.006577012594789267
100,features.16.weight,-0.001619152957573533,0.011688372120261192,0.18843764066696167,0.06316522508859634,-0.04172723367810249
100,features.16.bias,0.00039306306280195713,0.004772920161485672,0.07647644728422165,0.02061636745929718,-0.01950075849890709
100,classifier.weight,-1.0611692857764865e-07,0.046514980494976044,2.3530328273773193,0.31100496649742126,-0.31110870838165283
150,features.12.depthwise.real_weights,0.0009085794445127249,0.02163706347346306,0.7347148656845093,0.0973222553730011,-0.09393732994794846
150,features.12.pointwise.real_weights,-4.08787491323892e-06,0.0005219700979068875,0.09448779374361038,0.013554228469729424,-0.02140222117304802
150,features.13.weight,-0.0005903324927203357,0.009727172553539276,0.15561740100383759,0.05210728943347931,-0.0699971616268158
150,features.13.bias,-7.036884198896587e-05,0.0030374485068023205,0.04851722717285156,0.02782895416021347,-0.02387937530875206
150,features.15.depthwise.real_weights,1.8392094716546126e-05,0.017187075689435005,0.8248010277748108,0.14833709597587585,-0.09081561118364334
150,features.15.pointwise.real_weights,-2.0987845346098766e-06,0.0003692757454700768,0.09453493356704712,0.007167315110564232,-0.006759590469300747
150,features.16.weight,0.0010691967327147722,0.014128617011010647,0.22626355290412903,0.07593072950839996,-0.08646047115325928
150,features.16.bias,-0.00011350416752975434,0.008166871033608913,0.13042710721492767,0.025163691490888596,-0.021932903677225113
150,classifier.weight,-4.1615129475758295e-07,0.05701729655265808,2.8843088150024414,0.35844889283180237,-0.35852164030075073
200,features.12.depthwise.real_weights,0.0009237236226908863,0.019677763804793358,0.6683312654495239,0.08390702307224274,-0.0665416419506073
200,features.12.pointwise.real_weights,-4.195534529571887e-06,0.000521034759003669,0.09431859105825424,0.01254864688962698,-0.024759424850344658
200,features.13.weight,4.723973688669503e-05,0.007200147490948439,0.11497962474822998,0.02941049262881279,-0.03479810804128647
200,features.13.bias,7.217855454655364e-05,0.0032436151523143053,0.05180925503373146,0.03491571545600891,-0.021983910351991653
200,features.15.depthwise.real_weights,-5.2229133871151134e-05,0.011950011365115643,0.5734814405441284,0.06558142602443695,-0.06565813720226288
200,features.15.pointwise.real_weights,-2.2453241399489343e-07,0.0002603414177428931,0.06664661318063736,0.005117272026836872,-0.006105734035372734
200,features.16.weight,0.00021024128363933414,0.009961177594959736,0.15910281240940094,0.04343609884381294,-0.05997573956847191
200,features.16.bias,-0.002492594998329878,0.034751590341329575,0.5563696622848511,0.11874105036258698,-0.09366373717784882
200,classifier.weight,2.9319373879843624e-06,0.0575464628636837,2.9110777378082275,0.344817578792572,-0.34490740299224854
