step,cw_mean,cw_std,cw_norm,tw_mean,tw_std,tw_norm,weight_diff,weight_cosine
0,8.59604770084843e-05,0.040414974093437195,2.044459104537964,0.00021362103871069849,0.04090104252099991,2.0690712928771973,0.3181864619255066,0.9881047010421753
50,-0.00012453207455109805,0.04731225222349167,2.3933722972869873,3.1284871511161327e-06,0.04772869125008583,2.4144301414489746,0.3181864619255066,0.9912784099578857
100,-1.4894050764269195e-05,0.04809077829122543,2.4327468872070312,0.00011276653094682842,0.048500243574380875,2.4534664154052734,0.3181864619255066,0.9915552139282227
150,-1.502490158600267e-05,0.04823567345738411,2.440077066421509,0.00011263568012509495,0.048643920570611954,2.4607350826263428,0.3181864619255066,0.9916048049926758
200,-5.953547770332079e-06,0.04825466126203537,2.44103741645813,0.00012170702393632382,0.04866272583603859,2.4616873264312744,0.3181864619255066,0.9916113615036011
