step,layer,mean,std,norm,max,min
0,features.12.depthwise.real_weights,4.815576539840549e-05,0.010192514397203922,0.34579911828041077,0.049394574016332626,-0.04713112860918045
0,features.12.pointwise.real_weights,2.0670929643529234e-06,0.0002501115086488426,0.0452757254242897,0.006667955778539181,-0.005231949035078287
0,features.13.weight,0.00038561728433705866,0.005726265255361795,0.09164904057979584,0.0257415734231472,-0.030743315815925598
0,features.13.bias,0.00010037138417828828,0.001451794058084488,0.02323884703218937,0.008925662375986576,-0.005619679111987352
0,features.15.depthwise.real_weights,-0.00028521439526230097,0.01072921883314848,0.5150726437568665,0.05874856188893318,-0.056820597499608994
0,features.15.pointwise.real_weights,4.178525045972492e-07,0.00025345984613522887,0.0648849681019783,0.004745601676404476,-0.006148021202534437
0,features.16.weight,0.004902435000985861,0.01290357019752264,0.2204783707857132,0.06503400951623917,-0.022613525390625
0,features.16.bias,-0.007209283299744129,0.06318522244691849,1.0155589580535889,0.13416090607643127,-0.20025542378425598
0,classifier.weight,-3734879744.0,118121988096.0,5978372702208.0,759419699200.0,-1038736490496.0
50,features.12.depthwise.real_weights,0.0002747935941442847,0.005810283590108156,0.19734245538711548,0.029160210862755775,-0.024184346199035645
50,features.12.pointwise.real_weights,-2.847957603080431e-07,0.00020062238036189228,0.03631587326526642,0.004273167345672846,-0.005881406366825104
50,features.13.weight,-0.00013341115845832974,0.004756901413202286,0.07599161565303802,0.01966102048754692,-0.02775769680738449
50,features.13.bias,0.0001481767976656556,0.0015030379872769117,0.024118399247527122,0.011448785662651062,-0.011499803513288498
50,features.15.depthwise.real_weights,-0.00023259718727786094,0.008862617425620556,0.4254598021507263,0.0445711687207222,-0.05439775437116623
50,features.15.pointwise.real_weights,6.313261451396102e-07,0.0003238506615161896,0.08290494233369827,0.010033749975264072,-0.009181586094200611
50,features.16.weight,-0.00036757253110408783,0.014488709159195423,0.23144088685512543,0.06869443506002426,-0.05724462866783142
50,features.16.bias,0.0024073394015431404,0.021342571824789047,0.3429831564426422,0.09282281249761581,-0.054247573018074036
50,classifier.weight,-0.00016679025429766625,0.10305897891521454,5.213406085968018,0.5476430654525757,-0.5309306979179382
100,features.12.depthwise.real_weights,7.761833694530651e-05,0.00624114042147994,0.21175576746463776,0.02901368960738182,-0.023068418726325035
100,features.12.pointwise.real_weights,6.218573957994522e-07,0.00020434298494365066,0.03698952496051788,0.004891182761639357,-0.004101715981960297
100,features.13.weight,-0.00015802342386450619,0.00475622434169054,0.0759928822517395,0.017642058432102203,-0.030594026669859886
100,features.13.bias,0.0001249065389856696,0.001967663411051035,0.03148455545306206,0.014939157292246819,-0.01354959700256586
100,features.15.depthwise.real_weights,-0.00015435056411661208,0.008151711896061897,0.3912673592567444,0.036644477397203445,-0.04107634350657463
100,features.15.pointwise.real_weights,1.0994280046361382e-06,0.00027361972024664283,0.07004647701978683,0.006460249423980713,-0.007856346666812897
100,features.16.weight,-0.0001896166941151023,0.014166749082505703,0.22624517977237701,0.08379939198493958,-0.06375975906848907
100,features.16.bias,0.002624398097395897,0.024688398465514183,0.3964719772338867,0.10953617841005325,-0.06991500407457352
100,classifier.weight,5.3575502533931285e-05,0.07741949707269669,3.916386842727661,0.38657885789871216,-0.4212339520454407
150,features.12.depthwise.real_weights,0.00033385155256837606,0.006256801541894674,0.21257293224334717,0.02266770787537098,-0.024608470499515533
150,features.12.pointwise.real_weights,-1.8793943468153884e-07,0.00019524706294760108,0.035342827439308167,0.006760363467037678,-0.0042188442312181
150,features.13.weight,-0.0001871648128144443,0.004651495721191168,0.07433877140283585,0.024331089109182358,-0.03573550283908844
150,features.13.bias,0.00012209256237838417,0.0021232145372778177,0.03396124392747879,0.020588353276252747,-0.017854945734143257
150,features.15.depthwise.real_weights,-0.00010594345076242462,0.0067651295103132725,0.32469552755355835,0.05196104198694229,-0.0602254718542099
150,features.15.pointwise.real_weights,-2.774830818452756e-07,0.00018617806199472398,0.04766114056110382,0.004230334889143705,-0.004388987552374601
150,features.16.weight,-0.0010658146347850561,0.009374377317726612,0.15066498517990112,0.03484492376446724,-0.05983516201376915
150,features.16.bias,-0.0010581720853224397,0.013849052600562572,0.22179877758026123,0.028958147391676903,-0.04083023592829704
150,classifier.weight,-0.0002785615506581962,0.07005899399518967,3.544071674346924,0.3286612629890442,-0.5668401122093201
200,features.12.depthwise.real_weights,0.0002073610230581835,0.010455574840307236,0.35478970408439636,0.061693280935287476,-0.039929524064064026
200,features.12.pointwise.real_weights,-4.1115168869509944e-07,0.00030219805194064975,0.05470269173383713,0.01530107669532299,-0.014624209143221378
200,features.13.weight,-0.00021888071205466986,0.006583696696907282,0.10519151389598846,0.053485192358493805,-0.03721962869167328
200,features.13.bias,0.0001469882990932092,0.004157818853855133,0.06643667817115784,0.04945764318108559,-0.031179677695035934
200,features.15.depthwise.real_weights,0.000245342351263389,0.009017199277877808,0.432891845703125,0.0764470174908638,-0.048904623836278915
200,features.15.pointwise.real_weights,-2.8398301310517127e-07,0.0002327172114746645,0.05957494303584099,0.006336110644042492,-0.00713006779551506
200,features.16.weight,0.0004362723557278514,0.01183059811592102,0.1890484243631363,0.08935537189245224,-0.05420741066336632
200,features.16.bias,-0.00012446584878489375,0.023000553250312805,0.3672947883605957,0.08304062485694885,-0.07294891774654388
200,classifier.weight,6.999446486588567e-05,0.06496050953865051,3.286130666732788,0.37244224548339844,-0.35552912950515747
