step,layer,mean,std,norm,max,min
0,features.12.depthwise.real_weights,-0.00011973992513958365,0.010026727803051472,0.3401950001716614,0.03812766820192337,-0.04129905626177788
0,features.12.pointwise.real_weights,-2.223696355940774e-06,0.00033468977198936045,0.06058554723858833,0.007854887284338474,-0.007150073070079088
0,features.13.weight,-3.4267672162968665e-05,0.004664613865315914,0.07448992878198624,0.02359342947602272,-0.026636311784386635
0,features.13.bias,6.169862172100693e-05,0.002489583333954215,0.039767712354660034,0.011870425194501877,-0.016873285174369812
0,features.15.depthwise.real_weights,0.0002663955674506724,0.009442913345992565,0.45334184169769287,0.07482652366161346,-0.05691978707909584
0,features.15.pointwise.real_weights,5.054131406723172e-07,0.000215966792893596,0.05528713017702103,0.003071242244914174,-0.004042189102619886
0,features.16.weight,4.40233270637691e-05,0.010052000172436237,0.16051912307739258,0.05231376737356186,-0.036656703799963
0,features.16.bias,0.001265589497052133,0.02611631713807583,0.4175354838371277,0.141672283411026,-0.1332341432571411
0,classifier.weight,-0.00014819300849922001,0.053264062851667404,2.694456100463867,0.2735605239868164,-0.26203665137290955
50,features.12.depthwise.real_weights,-0.0005614460678771138,0.01310214027762413,0.44491660594940186,0.05071815103292465,-0.04787994548678398
50,features.12.pointwise.real_weights,-2.159378709620796e-06,0.00042980184662155807,0.07780199497938156,0.010979407466948032,-0.008966688066720963
50,features.13.weight,-0.0007096640183590353,0.006073166150599718,0.09764312952756882,0.03313865140080452,-0.04450400546193123
50,features.13.bias,-0.00032319602905772626,0.0035548661835491657,0.05700170621275902,0.02175050973892212,-0.028846213594079018
50,features.15.depthwise.real_weights,-0.0006657206104137003,0.012116285040974617,0.5823327898979187,0.06510736793279648,-0.09236326813697815
50,features.15.pointwise.real_weights,-5.993911145196762e-08,0.0002641188621055335,0.06761373579502106,0.005781099665910006,-0.005167266819626093
50,features.16.weight,-0.0008786851540207863,0.009605593979358673,0.15403197705745697,0.031597692519426346,-0.055985309183597565
50,features.16.bias,-4.7833855205681175e-05,0.013695182278752327,0.21869587898254395,0.04074753820896149,-0.04832061007618904
50,classifier.weight,-4.126009298488498e-05,0.049133140593767166,2.4854774475097656,0.2110724151134491,-0.1988137811422348
100,features.12.depthwise.real_weights,-0.0013807372888550162,0.013695938512682915,0.467011034488678,0.05341021344065666,-0.06707240641117096
100,features.12.pointwise.real_weights,-1.1278531246716739e-06,0.00041634260560385883,0.07536491751670837,0.00758125027641654,-0.00919764582067728
100,features.13.weight,-1.8889622879214585e-05,0.005915874149650335,0.09446942061185837,0.027110062539577484,-0.04539802670478821
100,features.13.bias,8.291775884572417e-05,0.002651370596140623,0.04235977306962013,0.02545424923300743,-0.012450627982616425
100,features.15.depthwise.real_weights,-0.0009217835613526404,0.009071648120880127,0.437587171792984,0.038494907319545746,-0.06270372122526169
100,features.15.pointwise.real_weights,-6.95332630584744e-07,0.00023150662309490144,0.05926539748907089,0.003943921998143196,-0.003245048690587282
100,features.16.weight,-0.00016414465790148824,0.008534880355000496,0.13631640374660492,0.029928717762231827,-0.02580474317073822
100,features.16.bias,-0.00016462462372146547,0.011966099962592125,0.19110143184661865,0.045091625303030014,-0.0369463786482811
100,classifier.weight,9.802583008422516e-06,0.04826953634619713,2.4417896270751953,0.20783847570419312,-0.21061445772647858
150,features.12.depthwise.real_weights,0.00018787117733154446,0.010846186429262161,0.3680272400379181,0.04555577039718628,-0.05745813995599747
150,features.12.pointwise.real_weights,-2.1495411601790693e-06,0.0003932272957172245,0.0711815357208252,0.00825689360499382,-0.008125627413392067
150,features.13.weight,-0.0009671668522059917,0.0060982415452599525,0.09860297292470932,0.04234342277050018,-0.02934863418340683
150,features.13.bias,-9.395872621098533e-05,0.002891270909458399,0.04619435966014862,0.013155175372958183,-0.029271675273776054
150,features.15.depthwise.real_weights,-1.1045388419006485e-05,0.01073790155351162,0.515307605266571,0.07089695334434509,-0.08052875101566315
150,features.15.pointwise.real_weights,9.63361117101158e-07,0.0002384185208939016,0.06103498488664627,0.004715624265372753,-0.0035654965322464705
150,features.16.weight,-0.0008053329074755311,0.008552173152565956,0.13717377185821533,0.028851687908172607,-0.038028519600629807
150,features.16.bias,-0.00035902875242754817,0.011809994466602802,0.18867796659469604,0.03178384155035019,-0.03055422194302082
150,classifier.weight,8.574099047109485e-05,0.04868115857243538,2.462615966796875,0.20801885426044464,-0.2216835916042328
200,features.12.depthwise.real_weights,-0.0007240110426209867,0.009745405055582523,0.3315384089946747,0.03768599405884743,-0.052825264632701874
200,features.12.pointwise.real_weights,2.132251665898366e-06,0.0003284202830400318,0.059450581669807434,0.007958266884088516,-0.00683680409565568
200,features.13.weight,-0.0003302033292129636,0.004472195636481047,0.07161039859056473,0.017692921683192253,-0.018627820536494255
200,features.13.bias,7.549113070126623e-05,0.0020295968279242516,0.03243255987763405,0.013967730104923248,-0.01835540309548378
200,features.15.depthwise.real_weights,0.0006349064642563462,0.00854874774813652,0.41138121485710144,0.05936581641435623,-0.046332284808158875
200,features.15.pointwise.real_weights,2.975160953155864e-07,0.00023581070126965642,0.06036695837974548,0.004714278969913721,-0.004074325785040855
200,features.16.weight,-0.0010799071751534939,0.00836220197379589,0.13464690744876862,0.03181258589029312,-0.036338239908218384
200,features.16.bias,0.0006646597175858915,0.015747658908367157,0.2516947090625763,0.04994377866387367,-0.05208435282111168
200,classifier.weight,7.770924275973812e-05,0.0466063916683197,2.3576605319976807,0.2584066092967987,-0.1991378217935562
