step,layer,mean,std,norm,max,min
0,features.12.depthwise.real_weights,-0.00019601111125666648,0.005803544074296951,0.19700567424297333,0.022142618894577026,-0.030030831694602966
0,features.12.pointwise.real_weights,-5.899893835703551e-07,9.461141598876566e-05,0.0171265359967947,0.0015811563935130835,-0.0019005329813808203
0,features.13.weight,2.218783993157558e-05,0.003781017614528537,0.06037905812263489,0.029416410252451897,-0.012776431627571583
0,features.13.bias,-2.9640768843819387e-06,0.0006687329150736332,0.010678913444280624,0.003532188944518566,-0.003342500887811184
0,features.15.depthwise.real_weights,-0.00013258954277262092,0.013024566695094109,0.6250758767127991,0.11577531695365906,-0.0987996980547905
0,features.15.pointwise.real_weights,-4.953502639182261e-07,0.00024711870355531573,0.06326181441545486,0.0034030331298708916,-0.003770191688090563
0,features.16.weight,0.0006559154717251658,0.025171658024191856,0.40209609270095825,0.10697492212057114,-0.08029673248529434
0,features.16.bias,0.0003045079065486789,0.08488726615905762,1.355549693107605,0.1918957531452179,-0.23674993216991425
0,classifier.weight,3961884672.0,141135609856.0,7142378045440.0,850154029056.0,-860913729536.0
50,features.12.depthwise.real_weights,-0.0002384627441642806,0.01597597263753414,0.5420675277709961,0.08546043932437897,-0.06795401126146317
50,features.12.pointwise.real_weights,1.2414861316756287e-07,0.0003554552386049181,0.06434298306703568,0.01324485894292593,-0.01212078332901001
50,features.13.weight,0.0009717289358377457,0.01397114060819149,0.22364230453968048,0.16204020380973816,-0.04387231171131134
50,features.13.bias,-3.769710019696504e-05,0.0024067757185548544,0.0384378582239151,0.014732305891811848,-0.014929419383406639
50,features.15.depthwise.real_weights,0.000503408198710531,0.02770080603659153,1.329569697380066,0.2173670530319214,-0.21422907710075378
50,features.15.pointwise.real_weights,-2.565357704042981e-07,0.0005333548760972917,0.1365373432636261,0.010830980725586414,-0.013743091374635696
50,features.16.weight,0.00024070520885288715,0.02338564209640026,0.3734586238861084,0.11761575937271118,-0.0813637301325798
50,features.16.bias,-0.011458875611424446,0.10224355012178421,1.6429603099822998,0.2957828938961029,-0.29465439915657043
50,classifier.weight,-0.00013908403343521059,0.2395106852054596,12.116023063659668,2.2687201499938965,-2.4274022579193115
100,features.12.depthwise.real_weights,-0.0007531983428634703,0.030442500486969948,1.0331203937530518,0.09533309191465378,-0.10301662236452103
100,features.12.pointwise.real_weights,2.025271214733948e-06,0.0007253314252011478,0.13129672408103943,0.04184757545590401,-0.026596536859869957
100,features.13.weight,-0.00038368109380826354,0.011838520877063274,0.18914566934108734,0.06588500738143921,-0.06681384891271591
100,features.13.bias,0.00021857584943063557,0.0038750371895730495,0.06197813153266907,0.0371304452419281,-0.011916924268007278
100,features.15.depthwise.real_weights,-0.0013076197355985641,0.030772438272833824,1.4780898094177246,0.1485685110092163,-0.21915599703788757
100,features.15.pointwise.real_weights,-1.423559979230049e-06,0.0005382714443840086,0.13779643177986145,0.012161039747297764,-0.013321375474333763
100,features.16.weight,-0.00047607230953872204,0.019290463998913765,0.3081381618976593,0.0631207823753357,-0.09726889431476593
100,features.16.bias,0.006544291973114014,0.06709501147270203,1.0765258073806763,0.22904151678085327,-0.16886785626411438
100,classifier.weight,8.74463003128767e-05,0.14508096873760223,7.33914852142334,0.9257230162620544,-0.9081807136535645
150,features.12.depthwise.real_weights,-0.0011819391511380672,0.01977437362074852,0.6720714569091797,0.07966074347496033,-0.08966202288866043
150,features.12.pointwise.real_weights,-5.587258783634752e-06,0.000527575088199228,0.09550485014915466,0.008860815316438675,-0.016681846231222153
150,features.13.weight,-0.0004951420705765486,0.011774001643061638,0.18818256258964539,0.04442005231976509,-0.10223233699798584
150,features.13.bias,0.00010922460933215916,0.003690115874633193,0.05895233154296875,0.025045128539204597,-0.017067771404981613
150,features.15.depthwise.real_weights,0.0011431301245465875,0.026624497026205063,1.2788760662078857,0.1540188044309616,-0.12689398229122162
150,features.15.pointwise.real_weights,-4.1749302681637346e-08,0.00042723744991235435,0.10937154293060303,0.008312646299600601,-0.010397229343652725
150,features.16.weight,0.0009106457582674921,0.016654150560498238,0.266344279050827,0.07502128928899765,-0.0715501606464386
150,features.16.bias,0.0009587600361555815,0.026830095797777176,0.4287168085575104,0.06879076361656189,-0.08068440109491348
150,classifier.weight,-6.475753707491094e-06,0.08770274370908737,4.436580181121826,0.5621076822280884,-0.553118109703064
200,features.12.depthwise.real_weights,-0.0010201658587902784,0.028872961178421974,0.9801670908927917,0.11078052222728729,-0.16341319680213928
200,features.12.pointwise.real_weights,5.77857235839474e-07,0.0007289738859981298,0.13195590674877167,0.02492094226181507,-0.03360678255558014
200,features.13.weight,-0.00041810423135757446,0.01582932285964489,0.2528625428676605,0.07774330675601959,-0.0845939964056015
200,features.13.bias,-0.00029317926964722574,0.004480683244764805,0.07170437276363373,0.019916744902729988,-0.05382504314184189
200,features.15.depthwise.real_weights,0.000301035528536886,0.04217911511659622,2.024209976196289,0.2105414718389511,-0.22906963527202606
200,features.15.pointwise.real_weights,2.3879995296738343e-06,0.0005193219403736293,0.13294629752635956,0.009540442377328873,-0.007281474303454161
200,features.16.weight,-0.0008344108937308192,0.023617293685674667,0.37737417221069336,0.07251637428998947,-0.11540818214416504
200,features.16.bias,-0.0018590424442663789,0.02244817651808262,0.3597005605697632,0.06483066082000732,-0.06238489970564842
200,classifier.weight,2.4831460905261338e-05,0.11431927233934402,5.783018589019775,0.6061321496963501,-0.6043761372566223
