timestamp,total_parameters,trainable_parameters,model_size_mb,process_memory_mb,model_memory_mb,flops,latency_ms,conv_layers,linear_layers,brn_layers,binary_layers,sram_estimate_kb,flash_estimate_kb,binary_operations,binary_parameters,brn_parameters,binary_ratio,task_id,epoch,step,phase
1754995237.4055839,10635,10635,0.041622161865234375,1038.875,0.08045578002929688,9.728K,0.02537250518798828,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,4300,training
1754995237.45387,10635,10635,0.041622161865234375,1038.875,0.08045578002929688,9.728K,0.025315284729003906,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,4400,training
1754995237.502232,10635,10635,0.041622161865234375,1038.875,0.08045578002929688,9.728K,0.02552032470703125,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,4500,training
1754995237.5509188,10635,10635,0.041622161865234375,1038.875,0.08045578002929688,9.728K,0.025539398193359375,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,4600,training
1754995237.604087,10635,10635,0.041622161865234375,1038.875,0.08045578002929688,9.728K,0.025517940521240234,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,4700,training
1754995237.6544142,10635,10635,0.041622161865234375,1038.875,0.08045578002929688,9.728K,0.025446414947509766,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,4800,training
1754995237.702914,10635,10635,0.041622161865234375,1038.875,0.08045578002929688,9.728K,0.02524852752685547,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,4900,training
1754995237.7538428,10635,10635,0.041622161865234375,1038.875,0.08045578002929688,9.728K,0.02554178237915039,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,5000,training
1754995237.802572,10635,10635,0.041622161865234375,1038.875,0.08045578002929688,9.728K,0.025341510772705078,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,5100,training
1754995237.8521512,10635,10635,0.041622161865234375,1038.875,0.08045578002929688,9.728K,0.025577545166015625,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,5200,training
1754995237.901091,10635,10635,0.041622161865234375,1038.875,0.08045578002929688,9.728K,0.025875568389892578,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,5300,training
1754995237.94998,10635,10635,0.041622161865234375,1038.875,0.08045578002929688,9.728K,0.025773048400878906,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,5400,training
1754995237.998496,10635,10635,0.041622161865234375,1038.875,0.08045578002929688,9.728K,0.02719879150390625,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,5500,training
1754995238.048741,10635,10635,0.041622161865234375,1038.890625,0.08045578002929688,9.728K,0.025916099548339844,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,5600,training
1754995238.101204,10635,10635,0.041622161865234375,1038.890625,0.08045578002929688,9.728K,0.025963783264160156,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,5700,training
1754995238.149819,10635,10635,0.041622161865234375,1038.890625,0.08045578002929688,9.728K,0.025701522827148438,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,5800,training
1754995238.1991549,10635,10635,0.041622161865234375,1038.890625,0.08045578002929688,9.728K,0.025894641876220703,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,5900,training
1754995238.248393,10635,10635,0.041622161865234375,1038.890625,0.08045578002929688,9.728K,0.029098987579345703,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,6000,training
1754995238.29916,10635,10635,0.041622161865234375,1038.921875,0.08045578002929688,9.728K,0.026259422302246094,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,6100,training
1754995238.3491971,10635,10635,0.041622161865234375,1038.921875,0.08045578002929688,9.728K,0.026128292083740234,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,6200,training
1754995238.3981938,10635,10635,0.041622161865234375,1038.921875,0.08045578002929688,9.728K,0.02855539321899414,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,6300,training
1754995238.4465668,10635,10635,0.041622161865234375,1038.921875,0.08045578002929688,9.728K,0.02851247787475586,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,6400,training
1754995238.494912,10635,10635,0.041622161865234375,1038.921875,0.08045578002929688,9.728K,0.025429725646972656,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,6500,training
1754995238.5432189,10635,10635,0.041622161865234375,1038.9375,0.08045578002929688,9.728K,0.025548934936523438,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,6600,training
1754995238.591883,10635,10635,0.041622161865234375,1038.9375,0.08045578002929688,9.728K,0.02562999725341797,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,6700,training
1754995238.641116,10635,10635,0.041622161865234375,1038.9375,0.08045578002929688,9.728K,0.025622844696044922,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,6800,training
1754995238.689857,10635,10635,0.041622161865234375,1038.9375,0.08045578002929688,9.728K,0.025424957275390625,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,6900,training
1754995238.7388868,10635,10635,0.041622161865234375,1038.9375,0.08045578002929688,9.728K,0.025517940521240234,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,7000,training
1754995238.7868302,10635,10635,0.041622161865234375,1038.9375,0.08045578002929688,9.728K,0.025508403778076172,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,7100,training
1754995238.835906,10635,10635,0.041622161865234375,1038.9375,0.08045578002929688,9.728K,0.025479793548583984,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,7200,training
1754995238.8844092,10635,10635,0.041622161865234375,1038.9375,0.08045578002929688,9.728K,0.025784969329833984,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,7300,training
1754995238.933024,10635,10635,0.041622161865234375,1038.9375,0.08045578002929688,9.728K,0.025627613067626953,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,7400,training
1754995238.982338,10635,10635,0.041622161865234375,1038.9375,0.08045578002929688,9.728K,0.025768280029296875,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,7500,training
1754995239.031727,10635,10635,0.041622161865234375,1038.9375,0.08045578002929688,9.728K,0.02783060073852539,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,7600,training
1754995239.080916,10635,10635,0.041622161865234375,1038.96875,0.08045578002929688,9.728K,0.02925395965576172,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,7700,training
1754995239.129866,10635,10635,0.041622161865234375,1038.96875,0.08045578002929688,9.728K,0.02908468246459961,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,7800,training
1754995239.178282,10635,10635,0.041622161865234375,1038.96875,0.08045578002929688,9.728K,0.025434494018554688,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,7900,training
1754995239.2272232,10635,10635,0.041622161865234375,1038.96875,0.08045578002929688,9.728K,0.025417804718017578,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,8000,training
1754995239.27559,10635,10635,0.041622161865234375,1038.96875,0.08045578002929688,9.728K,0.0257110595703125,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,8100,training
1754995239.324088,10635,10635,0.041622161865234375,1038.96875,0.08045578002929688,9.728K,0.025484561920166016,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,8200,training
1754995239.372298,10635,10635,0.041622161865234375,1038.96875,0.08045578002929688,9.728K,0.025546550750732422,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,8300,training
1754995239.420876,10635,10635,0.041622161865234375,1038.96875,0.08045578002929688,9.728K,0.025436878204345703,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,8400,training
1754995239.46912,10635,10635,0.041622161865234375,1038.96875,0.08045578002929688,9.728K,0.02598285675048828,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,8500,training
1754995239.517535,10635,10635,0.041622161865234375,1038.984375,0.08045578002929688,9.728K,0.02541065216064453,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,8600,training
1754995239.565886,10635,10635,0.041622161865234375,1038.984375,0.08045578002929688,9.728K,0.026254653930664062,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,8700,training
1754995239.6147861,10635,10635,0.041622161865234375,1039.03125,0.08045578002929688,9.728K,0.030057430267333984,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,8800,training
1754995239.6639318,10635,10635,0.041622161865234375,1039.0625,0.08045578002929688,9.728K,0.029015541076660156,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,8900,training
1754995239.713026,10635,10635,0.041622161865234375,1039.0625,0.08045578002929688,9.728K,0.027284622192382812,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,9000,training
1754995239.761276,10635,10635,0.041622161865234375,1039.0625,0.08045578002929688,9.728K,0.02529144287109375,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,9100,training
1754995239.810273,10635,10635,0.041622161865234375,1039.09375,0.08045578002929688,9.728K,0.025508403778076172,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,9200,training
1754995239.85888,10635,10635,0.041622161865234375,1039.09375,0.08045578002929688,9.728K,0.025811195373535156,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,9300,training
1754995239.909003,10635,10635,0.041622161865234375,1039.09375,0.08045578002929688,9.728K,0.025610923767089844,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,9400,training
1754995239.957537,10635,10635,0.041622161865234375,1039.09375,0.08045578002929688,9.728K,0.025577545166015625,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,9500,training
1754995240.0065029,10635,10635,0.041622161865234375,1039.09375,0.08045578002929688,9.728K,0.0257110595703125,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,9600,training
1754995240.055518,10635,10635,0.041622161865234375,1039.125,0.08045578002929688,9.728K,0.02556324005126953,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,9700,training
1754995240.104436,10635,10635,0.041622161865234375,1039.125,0.08045578002929688,9.728K,0.025556087493896484,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,9800,training
1754995240.153044,10635,10635,0.041622161865234375,1039.125,0.08045578002929688,9.728K,0.025315284729003906,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,9900,training
1754995240.203545,10635,10635,0.041622161865234375,1039.125,0.08045578002929688,9.728K,0.025951862335205078,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,10000,training
1754995240.2526348,10635,10635,0.041622161865234375,1039.125,0.08045578002929688,9.728K,0.025453567504882812,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,10100,training
1754995240.301754,10635,10635,0.041622161865234375,1039.125,0.08045578002929688,9.728K,0.025568008422851562,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,10200,training
1754995240.3502872,10635,10635,0.041622161865234375,1039.125,0.08045578002929688,9.728K,0.025386810302734375,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,10300,training
1754995240.398976,10635,10635,0.041622161865234375,1039.125,0.08045578002929688,9.728K,0.025665760040283203,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,10400,training
1754995240.447567,10635,10635,0.041622161865234375,1039.125,0.08045578002929688,9.728K,0.02964496612548828,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,10500,training
1754995240.49597,10635,10635,0.041622161865234375,1039.125,0.08045578002929688,9.728K,0.02674579620361328,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,10600,training
1754995240.544323,10635,10635,0.041622161865234375,1039.125,0.08045578002929688,9.728K,0.025107860565185547,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,10700,training
1754995240.5937011,10635,10635,0.041622161865234375,1039.125,0.08045578002929688,9.728K,0.02538919448852539,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,10800,training
1754995240.643633,10635,10635,0.041622161865234375,1039.140625,0.08045578002929688,9.728K,0.02567768096923828,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,10900,training
1754995240.69331,10635,10635,0.041622161865234375,1039.140625,0.08045578002929688,9.728K,0.025429725646972656,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,11000,training
1754995240.746475,10635,10635,0.041622161865234375,1039.140625,0.08045578002929688,9.728K,0.027806758880615234,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,11100,training
1754995240.796402,10635,10635,0.041622161865234375,1039.140625,0.08045578002929688,9.728K,0.02902507781982422,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,11200,training
1754995240.848406,10635,10635,0.041622161865234375,1039.171875,0.08045578002929688,9.728K,0.0339961051940918,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,11300,training
1754995240.910898,10635,10635,0.041622161865234375,1039.203125,0.08045578002929688,9.728K,0.027730464935302734,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,11400,training
1754995240.9725702,10635,10635,0.041622161865234375,1039.265625,0.08045578002929688,9.728K,0.02765178680419922,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,11500,training
1754995241.0355809,10635,10635,0.041622161865234375,1039.3125,0.08045578002929688,9.728K,0.028176307678222656,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,11600,training
1754995241.097881,10635,10635,0.041622161865234375,1039.3125,0.08045578002929688,9.728K,0.03483295440673828,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,11700,training
1754995241.156333,10635,10635,0.041622161865234375,1039.3125,0.08045578002929688,9.728K,0.02749919891357422,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,11800,training
1754995241.21155,10635,10635,0.041622161865234375,1039.3125,0.08045578002929688,9.728K,0.027692317962646484,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,11900,training
1754995241.26739,10635,10635,0.041622161865234375,1039.34375,0.08045578002929688,9.728K,0.028247833251953125,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,12000,training
1754995241.321773,10635,10635,0.041622161865234375,1039.34375,0.08045578002929688,9.728K,0.027971267700195312,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,12100,training
1754995241.3764899,10635,10635,0.041622161865234375,1039.34375,0.08045578002929688,9.728K,0.027666091918945312,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,12200,training
1754995241.431861,10635,10635,0.041622161865234375,1039.34375,0.08045578002929688,9.728K,0.03388643264770508,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,12300,training
1754995241.484603,10635,10635,0.041622161865234375,1039.34375,0.08045578002929688,9.728K,0.026259422302246094,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,12400,training
1754995241.534087,10635,10635,0.041622161865234375,1039.34375,0.08045578002929688,9.728K,0.025882720947265625,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,12500,training
1754995241.58338,10635,10635,0.041622161865234375,1039.34375,0.08045578002929688,9.728K,0.025446414947509766,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,12600,training
1754995241.6333709,10635,10635,0.041622161865234375,1039.34375,0.08045578002929688,9.728K,0.02832651138305664,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,12700,training
1754995241.6827588,10635,10635,0.041622161865234375,1039.34375,0.08045578002929688,9.728K,0.025920867919921875,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,12800,training
1754995241.731328,10635,10635,0.041622161865234375,1039.34375,0.08045578002929688,9.728K,0.029058456420898438,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,12900,training
1754995241.780373,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.028939247131347656,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,13000,training
1754995241.829369,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.027849674224853516,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,13100,training
1754995241.879497,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.028488636016845703,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,13200,training
1754995241.92831,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.025646686553955078,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,13300,training
1754995241.9772952,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.02552032470703125,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,13400,training
1754995242.02638,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.025787353515625,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,13500,training
1754995242.075466,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.02593517303466797,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,13600,training
1754995242.124074,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.025510787963867188,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,13700,training
1754995242.172809,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.025761127471923828,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,13800,training
1754995242.221795,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.025620460510253906,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,13900,training
1754995242.270735,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.025398731231689453,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,14000,training
1754995242.319635,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.025513172149658203,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,14100,training
1754995242.3678,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.025594234466552734,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,14200,training
1754995242.4164171,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.025568008422851562,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,14300,training
1754995242.46492,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.02898693084716797,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,14400,training
1754995242.516046,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.028102397918701172,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,14500,training
1754995242.5746539,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.026905536651611328,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,14600,training
1754995242.623408,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.02561807632446289,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,14700,training
1754995242.6730611,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.025522708892822266,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,14800,training
1754995242.721966,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.025463104248046875,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,14900,training
1754995242.7705731,10635,10635,0.041622161865234375,1039.375,0.08045578002929688,9.728K,0.025806427001953125,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,0,15000,training
