timestamp,total_parameters,trainable_parameters,model_size_mb,process_memory_mb,model_memory_mb,flops,latency_ms,conv_layers,linear_layers,brn_layers,binary_layers,sram_estimate_kb,flash_estimate_kb,binary_operations,binary_parameters,brn_parameters,binary_ratio,task_id,epoch,step,phase
1755005310.038584,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.025365352630615234,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,10,800,training
1755005310.087391,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.025277137756347656,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,10,900,training
1755005310.136309,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.025377273559570312,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,10,1000,training
1755005310.185038,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.02588033676147461,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,10,1100,training
1755005310.233375,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.025584697723388672,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,10,1200,training
1755005310.2814841,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.02532482147216797,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,10,1300,training
1755005310.3304489,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.025684833526611328,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,10,1400,training
1755005310.356776,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.027451515197753906,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,11,0,training
1755005310.406817,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.02548694610595703,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,11,100,training
1755005310.455894,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.025229454040527344,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,11,200,training
1755005310.503955,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.02540111541748047,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,11,300,training
1755005310.552206,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.025517940521240234,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,11,400,training
1755005310.601701,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.02567768096923828,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,11,500,training
1755005310.650522,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.027818679809570312,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,11,600,training
1755005310.702392,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.025644302368164062,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,11,700,training
1755005310.7509341,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.02561807632446289,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,11,800,training
