timestamp,total_parameters,trainable_parameters,model_size_mb,process_memory_mb,model_memory_mb,flops,latency_ms,conv_layers,linear_layers,brn_layers,binary_layers,sram_estimate_kb,flash_estimate_kb,binary_operations,binary_parameters,brn_parameters,binary_ratio,task_id,epoch,step,phase
1755004351.215946,10635,10635,0.041622161865234375,567.484375,0.08045578002929688,9.728K,0.024955272674560547,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,38,0,training
1755004351.2364979,10635,10635,0.041622161865234375,567.484375,0.08045578002929688,9.728K,0.02511739730834961,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,39,0,training
1755004351.2564769,10635,10635,0.041622161865234375,567.484375,0.08045578002929688,9.728K,0.025331974029541016,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,40,0,training
1755004351.277187,10635,10635,0.041622161865234375,567.484375,0.08045578002929688,9.728K,0.028111934661865234,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,41,0,training
1755004351.298094,10635,10635,0.041622161865234375,567.484375,0.08045578002929688,9.728K,0.025131702423095703,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,42,0,training
1755004351.317724,10635,10635,0.041622161865234375,567.484375,0.08045578002929688,9.728K,0.024945735931396484,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,43,0,training
1755004351.3376472,10635,10635,0.041622161865234375,567.484375,0.08045578002929688,9.728K,0.024721622467041016,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,44,0,training
1755004351.3578649,10635,10635,0.041622161865234375,567.484375,0.08045578002929688,9.728K,0.02774953842163086,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,45,0,training
1755004351.3785868,10635,10635,0.041622161865234375,567.484375,0.08045578002929688,9.728K,0.025789737701416016,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,46,0,training
1755004351.3988328,10635,10635,0.041622161865234375,567.484375,0.08045578002929688,9.728K,0.02532482147216797,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,47,0,training
1755004351.41937,10635,10635,0.041622161865234375,567.484375,0.08045578002929688,9.728K,0.025396347045898438,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,48,0,training
1755004351.439517,10635,10635,0.041622161865234375,567.484375,0.08045578002929688,9.728K,0.025167465209960938,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,49,0,training
1755004351.625917,10830,10830,0.043132781982421875,579.0625,0.08271026611328125,9.728K,0.02950906753540039,0,3,0,0,42.4453125,42.3046875,0,0,0,0.0,1,0,0,training
1755004351.679895,10830,10830,0.043132781982421875,579.1875,0.08271026611328125,9.728K,0.025675296783447266,0,3,0,0,42.4453125,42.3046875,0,0,0,0.0,1,5,5,training
1755004351.733123,10830,10830,0.043132781982421875,579.21875,0.08271026611328125,9.728K,0.02573251724243164,0,3,0,0,42.4453125,42.3046875,0,0,0,0.0,1,10,10,training
1755004351.785701,10830,10830,0.043132781982421875,579.21875,0.08271026611328125,9.728K,0.025298595428466797,0,3,0,0,42.4453125,42.3046875,0,0,0,0.0,1,15,15,training
1755004351.852111,10830,10830,0.043132781982421875,580.265625,0.08271026611328125,9.728K,0.02529144287109375,0,3,0,0,42.4453125,42.3046875,0,0,0,0.0,2,0,0,training
1755004351.930208,10830,10830,0.043132781982421875,580.375,0.08271026611328125,9.728K,0.025780200958251953,0,3,0,0,42.4453125,42.3046875,0,0,0,0.0,2,5,5,training
1755004352.006645,10830,10830,0.043132781982421875,580.40625,0.08271026611328125,9.728K,0.025241374969482422,0,3,0,0,42.4453125,42.3046875,0,0,0,0.0,2,10,10,training
1755004352.083712,10830,10830,0.043132781982421875,580.453125,0.08271026611328125,9.728K,0.027608871459960938,0,3,0,0,42.4453125,42.3046875,0,0,0,0.0,2,15,15,training
1755004352.1721852,10830,10830,0.043132781982421875,580.640625,0.08271026611328125,9.728K,0.025153160095214844,0,3,0,0,42.4453125,42.3046875,0,0,0,0.0,3,0,0,training
1755004352.254903,10830,10830,0.043132781982421875,580.671875,0.08271026611328125,9.728K,0.025589466094970703,0,3,0,0,42.4453125,42.3046875,0,0,0,0.0,3,5,5,training
1755004352.3367748,10830,10830,0.043132781982421875,580.671875,0.08271026611328125,9.728K,0.025627613067626953,0,3,0,0,42.4453125,42.3046875,0,0,0,0.0,3,10,10,training
1755004352.41914,10830,10830,0.043132781982421875,580.671875,0.08271026611328125,9.728K,0.025684833526611328,0,3,0,0,42.4453125,42.3046875,0,0,0,0.0,3,15,15,training
