seed,stage,behavior,accuracy,overall_accuracy
42,Task_2,Sitting,0.8595988538681948,22.03116603976357
42,Task_2,Lying chest,76.16580310880829,22.03116603976357
42,Task_2,Sniffing,0.0,22.03116603976357
42,Task_2,Trotting,76.53061224489795,22.03116603976357
42,Task_2,Galloping,0.0,22.03116603976357
42,Task_3,Standing,0.0,20.90274046211714
42,Task_3,Walking,14.285714285714286,20.90274046211714
42,Task_3,Sitting,0.8595988538681948,20.90274046211714
42,Task_3,Lying chest,70.20725388601036,20.90274046211714
42,Task_3,Sniffing,0.0,20.90274046211714
42,Task_3,Trotting,78.57142857142857,20.90274046211714
42,Task_3,Galloping,0.0,20.90274046211714
42,Backbone,Standing,91.35802469135804,69.10263299301451
42,Backbone,Walking,99.62406015037594,69.10263299301451
42,Backbone,Sitting,98.567335243553,69.10263299301451
42,Backbone,Lying chest,98.70466321243524,69.10263299301451
42,Backbone,Sniffing,0.0,69.10263299301451
42,Backbone,Trotting,0.0,69.10263299301451
42,Backbone,Galloping,0.0,69.10263299301451
42,Task_1,Standing,0.0,20.63406770553465
42,Task_1,Walking,0.0,20.63406770553465
42,Task_1,Sitting,0.0,20.63406770553465
42,Task_1,Lying chest,0.0,20.63406770553465
42,Task_1,Sniffing,100.0,20.63406770553465
42,Task_1,Trotting,0.0,20.63406770553465
42,Task_1,Galloping,0.0,20.63406770553465
42,Task_2,Standing,0.0,9.725953788285867
42,Task_2,Walking,0.0,9.725953788285867
42,Task_2,Sitting,0.0,9.725953788285867
42,Task_2,Lying chest,0.0,9.725953788285867
42,Task_2,Sniffing,21.61458333333333,9.725953788285867
42,Task_2,Trotting,100.0,9.725953788285867
42,Task_2,Galloping,0.0,9.725953788285867
42,Task_3,Standing,0.0,3.600214938205266
42,Task_3,Walking,0.0,3.600214938205266
42,Task_3,Sitting,0.0,3.600214938205266
42,Task_3,Lying chest,0.0,3.600214938205266
42,Task_3,Sniffing,3.3854166666666665,3.600214938205266
42,Task_3,Trotting,0.0,3.600214938205266
42,Task_3,Galloping,100.0,3.600214938205266
42,Backbone,Standing,91.35802469135804,69.10263299301451
42,Backbone,Walking,99.62406015037594,69.10263299301451
42,Backbone,Sitting,98.567335243553,69.10263299301451
42,Backbone,Lying chest,98.70466321243524,69.10263299301451
42,Backbone,Sniffing,0.0,69.10263299301451
42,Backbone,Trotting,0.0,69.10263299301451
42,Backbone,Galloping,0.0,69.10263299301451
42,Task_1,Standing,0.0,20.63406770553465
42,Task_1,Walking,0.0,20.63406770553465
42,Task_1,Sitting,0.0,20.63406770553465
42,Task_1,Lying chest,0.0,20.63406770553465
42,Task_1,Sniffing,100.0,20.63406770553465
42,Task_1,Trotting,0.0,20.63406770553465
42,Task_1,Galloping,0.0,20.63406770553465
42,Task_2,Standing,0.0,12.520150456743686
42,Task_2,Walking,0.0,12.520150456743686
42,Task_2,Sitting,0.0,12.520150456743686
42,Task_2,Lying chest,0.0,12.520150456743686
42,Task_2,Sniffing,35.15625,12.520150456743686
42,Task_2,Trotting,100.0,12.520150456743686
42,Task_2,Galloping,0.0,12.520150456743686
42,Task_3,Standing,0.0,6.501880709296078
42,Task_3,Walking,0.0,6.501880709296078
42,Task_3,Sitting,0.0,6.501880709296078
42,Task_3,Lying chest,0.0,6.501880709296078
42,Task_3,Sniffing,17.447916666666668,6.501880709296078
42,Task_3,Trotting,0.0,6.501880709296078
42,Task_3,Galloping,100.0,6.501880709296078
42,Backbone,Standing,91.35802469135804,69.10263299301451
42,Backbone,Walking,99.62406015037594,69.10263299301451
42,Backbone,Sitting,98.567335243553,69.10263299301451
42,Backbone,Lying chest,98.70466321243524,69.10263299301451
42,Backbone,Sniffing,0.0,69.10263299301451
42,Backbone,Trotting,0.0,69.10263299301451
42,Backbone,Galloping,0.0,69.10263299301451
42,Task_1,Standing,0.0,20.63406770553465
42,Task_1,Walking,0.0,20.63406770553465
42,Task_1,Sitting,0.0,20.63406770553465
42,Task_1,Lying chest,0.0,20.63406770553465
42,Task_1,Sniffing,100.0,20.63406770553465
42,Task_1,Trotting,0.0,20.63406770553465
42,Task_1,Galloping,0.0,20.63406770553465
42,Task_2,Standing,0.0,5.749596990865126
42,Task_2,Walking,0.0,5.749596990865126
42,Task_2,Sitting,0.0,5.749596990865126
42,Task_2,Lying chest,0.0,5.749596990865126
42,Task_2,Sniffing,2.34375,5.749596990865126
42,Task_2,Trotting,100.0,5.749596990865126
42,Task_2,Galloping,0.0,5.749596990865126
42,Task_3,Standing,0.0,3.600214938205266
42,Task_3,Walking,0.0,3.600214938205266
42,Task_3,Sitting,0.0,3.600214938205266
42,Task_3,Lying chest,0.0,3.600214938205266
42,Task_3,Sniffing,3.3854166666666665,3.600214938205266
42,Task_3,Trotting,0.0,3.600214938205266
42,Task_3,Galloping,100.0,3.600214938205266
42,Backbone,Standing,91.35802469135804,69.10263299301451
42,Backbone,Walking,99.62406015037594,69.10263299301451
42,Backbone,Sitting,98.567335243553,69.10263299301451
42,Backbone,Lying chest,98.70466321243524,69.10263299301451
42,Backbone,Sniffing,0.0,69.10263299301451
42,Backbone,Trotting,0.0,69.10263299301451
42,Backbone,Galloping,0.0,69.10263299301451
42,Task_1,Standing,0.0,20.63406770553465
42,Task_1,Walking,0.0,20.63406770553465
42,Task_1,Sitting,0.0,20.63406770553465
42,Task_1,Lying chest,0.0,20.63406770553465
42,Task_1,Sniffing,100.0,20.63406770553465
42,Task_1,Trotting,0.0,20.63406770553465
42,Task_1,Galloping,0.0,20.63406770553465
42,Task_2,Standing,0.0,12.520150456743686
42,Task_2,Walking,0.0,12.520150456743686
42,Task_2,Sitting,0.0,12.520150456743686
42,Task_2,Lying chest,0.0,12.520150456743686
42,Task_2,Sniffing,35.15625,12.520150456743686
42,Task_2,Trotting,100.0,12.520150456743686
42,Task_2,Galloping,0.0,12.520150456743686
42,Task_3,Standing,0.0,6.501880709296078
42,Task_3,Walking,0.0,6.501880709296078
42,Task_3,Sitting,0.0,6.501880709296078
42,Task_3,Lying chest,0.0,6.501880709296078
42,Task_3,Sniffing,17.447916666666668,6.501880709296078
42,Task_3,Trotting,0.0,6.501880709296078
42,Task_3,Galloping,100.0,6.501880709296078
42,Backbone,Standing,91.35802469135804,69.10263299301451
42,Backbone,Walking,99.62406015037594,69.10263299301451
42,Backbone,Sitting,98.567335243553,69.10263299301451
42,Backbone,Lying chest,98.70466321243524,69.10263299301451
42,Backbone,Sniffing,0.0,69.10263299301451
42,Backbone,Trotting,0.0,69.10263299301451
42,Backbone,Galloping,0.0,69.10263299301451
42,Task_1,Standing,0.0,20.63406770553465
42,Task_1,Walking,0.0,20.63406770553465
42,Task_1,Sitting,0.0,20.63406770553465
42,Task_1,Lying chest,0.0,20.63406770553465
42,Task_1,Sniffing,100.0,20.63406770553465
42,Task_1,Trotting,0.0,20.63406770553465
42,Task_1,Galloping,0.0,20.63406770553465
42,Task_2,Standing,0.0,25.84631918323482
42,Task_2,Walking,0.0,25.84631918323482
42,Task_2,Sitting,0.0,25.84631918323482
42,Task_2,Lying chest,0.0,25.84631918323482
42,Task_2,Sniffing,99.73958333333331,25.84631918323482
42,Task_2,Trotting,100.0,25.84631918323482
42,Task_2,Galloping,0.0,25.84631918323482
42,Task_3,Standing,0.0,26.81354110693176
42,Task_3,Walking,0.0,26.81354110693176
42,Task_3,Sitting,0.0,26.81354110693176
42,Task_3,Lying chest,0.0,26.81354110693176
42,Task_3,Sniffing,100.0,26.81354110693176
42,Task_3,Trotting,66.3265306122449,26.81354110693176
42,Task_3,Galloping,92.5925925925926,26.81354110693176
42,Backbone,Standing,91.35802469135804,69.10263299301451
42,Backbone,Walking,99.62406015037594,69.10263299301451
42,Backbone,Sitting,98.567335243553,69.10263299301451
42,Backbone,Lying chest,98.70466321243524,69.10263299301451
42,Backbone,Sniffing,0.0,69.10263299301451
42,Backbone,Trotting,0.0,69.10263299301451
42,Backbone,Galloping,0.0,69.10263299301451
42,Task_1,Standing,99.38271604938272,85.06179473401397
42,Task_1,Walking,99.62406015037594,85.06179473401397
42,Task_1,Sitting,97.4212034383954,85.06179473401397
42,Task_1,Lying chest,87.04663212435233,85.06179473401397
42,Task_1,Sniffing,83.33333333333333,85.06179473401397
42,Task_1,Trotting,0.0,85.06179473401397
42,Task_1,Galloping,0.0,85.06179473401397
42,Task_2,Standing,99.38271604938272,91.56367544331005
42,Task_2,Walking,97.74436090225564,91.56367544331005
42,Task_2,Sitting,98.28080229226362,91.56367544331005
42,Task_2,Lying chest,92.2279792746114,91.56367544331005
42,Task_2,Sniffing,85.9375,91.56367544331005
42,Task_2,Trotting,94.89795918367346,91.56367544331005
42,Task_2,Galloping,0.0,91.56367544331005
42,Task_3,Standing,99.38271604938272,94.57281031703386
42,Task_3,Walking,95.48872180451129,94.57281031703386
42,Task_3,Sitting,97.9942693409742,94.57281031703386
42,Task_3,Lying chest,92.2279792746114,94.57281031703386
42,Task_3,Sniffing,92.44791666666669,94.57281031703386
42,Task_3,Trotting,85.71428571428571,94.57281031703386
42,Task_3,Galloping,87.03703703703704,94.57281031703386
42,Backbone,Standing,91.35802469135804,69.10263299301451
42,Backbone,Walking,99.62406015037594,69.10263299301451
42,Backbone,Sitting,98.567335243553,69.10263299301451
42,Backbone,Lying chest,98.70466321243524,69.10263299301451
42,Backbone,Sniffing,0.0,69.10263299301451
42,Backbone,Trotting,0.0,69.10263299301451
42,Backbone,Galloping,0.0,69.10263299301451
42,Task_1,Standing,99.38271604938272,83.77216550241805
42,Task_1,Walking,99.62406015037594,83.77216550241805
42,Task_1,Sitting,97.4212034383954,83.77216550241805
42,Task_1,Lying chest,86.78756476683938,83.77216550241805
42,Task_1,Sniffing,77.34375,83.77216550241805
42,Task_1,Trotting,0.0,83.77216550241805
42,Task_1,Galloping,0.0,83.77216550241805
42,Task_2,Standing,99.38271604938272,90.22031166039764
42,Task_2,Walking,96.99248120300751,90.22031166039764
42,Task_2,Sitting,98.28080229226362,90.22031166039764
42,Task_2,Lying chest,92.48704663212436,90.22031166039764
42,Task_2,Sniffing,79.6875,90.22031166039764
42,Task_2,Trotting,94.89795918367346,90.22031166039764
42,Task_2,Galloping,0.0,90.22031166039764
42,Task_3,Standing,99.38271604938272,91.29500268672756
42,Task_3,Walking,89.84962406015038,91.29500268672756
42,Task_3,Sitting,97.9942693409742,91.29500268672756
42,Task_3,Lying chest,93.26424870466322,91.29500268672756
42,Task_3,Sniffing,77.08333333333333,91.29500268672756
42,Task_3,Trotting,89.79591836734694,91.29500268672756
42,Task_3,Galloping,96.29629629629628,91.29500268672756
42,Backbone,Standing,91.35802469135804,69.10263299301451
42,Backbone,Walking,99.62406015037594,69.10263299301451
42,Backbone,Sitting,98.567335243553,69.10263299301451
42,Backbone,Lying chest,98.70466321243524,69.10263299301451
42,Backbone,Sniffing,0.0,69.10263299301451
42,Backbone,Trotting,0.0,69.10263299301451
42,Backbone,Galloping,0.0,69.10263299301451
42,Task_1,Standing,99.38271604938272,85.06179473401397
42,Task_1,Walking,99.62406015037594,85.06179473401397
42,Task_1,Sitting,97.4212034383954,85.06179473401397
42,Task_1,Lying chest,87.04663212435233,85.06179473401397
42,Task_1,Sniffing,83.33333333333333,85.06179473401397
42,Task_1,Trotting,0.0,85.06179473401397
42,Task_1,Galloping,0.0,85.06179473401397
42,Task_2,Standing,99.38271604938272,91.56367544331005
42,Task_2,Walking,97.74436090225564,91.56367544331005
42,Task_2,Sitting,98.28080229226362,91.56367544331005
42,Task_2,Lying chest,92.2279792746114,91.56367544331005
42,Task_2,Sniffing,85.9375,91.56367544331005
42,Task_2,Trotting,94.89795918367346,91.56367544331005
42,Task_2,Galloping,0.0,91.56367544331005
42,Task_3,Standing,99.38271604938272,94.57281031703386
42,Task_3,Walking,95.48872180451129,94.57281031703386
42,Task_3,Sitting,97.9942693409742,94.57281031703386
42,Task_3,Lying chest,92.2279792746114,94.57281031703386
42,Task_3,Sniffing,92.44791666666669,94.57281031703386
42,Task_3,Trotting,85.71428571428571,94.57281031703386
42,Task_3,Galloping,87.03703703703704,94.57281031703386
42,Backbone,Standing,91.35802469135804,69.10263299301451
42,Backbone,Walking,99.62406015037594,69.10263299301451
42,Backbone,Sitting,98.567335243553,69.10263299301451
42,Backbone,Lying chest,98.70466321243524,69.10263299301451
42,Backbone,Sniffing,0.0,69.10263299301451
42,Backbone,Trotting,0.0,69.10263299301451
42,Backbone,Galloping,0.0,69.10263299301451
42,Task_1,Standing,99.38271604938272,85.06179473401397
42,Task_1,Walking,99.62406015037594,85.06179473401397
42,Task_1,Sitting,97.4212034383954,85.06179473401397
42,Task_1,Lying chest,87.04663212435233,85.06179473401397
42,Task_1,Sniffing,83.33333333333333,85.06179473401397
42,Task_1,Trotting,0.0,85.06179473401397
42,Task_1,Galloping,0.0,85.06179473401397
42,Task_2,Standing,99.38271604938272,91.56367544331005
42,Task_2,Walking,97.74436090225564,91.56367544331005
42,Task_2,Sitting,98.28080229226362,91.56367544331005
42,Task_2,Lying chest,92.2279792746114,91.56367544331005
42,Task_2,Sniffing,85.9375,91.56367544331005
42,Task_2,Trotting,94.89795918367346,91.56367544331005
42,Task_2,Galloping,0.0,91.56367544331005
42,Task_3,Standing,99.38271604938272,94.57281031703386
42,Task_3,Walking,95.48872180451129,94.57281031703386
42,Task_3,Sitting,97.9942693409742,94.57281031703386
42,Task_3,Lying chest,92.2279792746114,94.57281031703386
42,Task_3,Sniffing,92.44791666666669,94.57281031703386
42,Task_3,Trotting,85.71428571428571,94.57281031703386
42,Task_3,Galloping,87.03703703703704,94.57281031703386
42,Backbone,Standing,91.35802469135804,69.10263299301451
42,Backbone,Walking,99.62406015037594,69.10263299301451
42,Backbone,Sitting,98.567335243553,69.10263299301451
42,Backbone,Lying chest,98.70466321243524,69.10263299301451
42,Backbone,Sniffing,0.0,69.10263299301451
42,Backbone,Trotting,0.0,69.10263299301451
42,Backbone,Galloping,0.0,69.10263299301451
42,Task_1,Standing,99.38271604938272,86.1902203116604
42,Task_1,Walking,99.62406015037594,86.1902203116604
42,Task_1,Sitting,97.7077363896848,86.1902203116604
42,Task_1,Lying chest,92.2279792746114,86.1902203116604
42,Task_1,Sniffing,83.33333333333333,86.1902203116604
42,Task_1,Trotting,0.0,86.1902203116604
42,Task_1,Galloping,0.0,86.1902203116604
42,Task_2,Standing,99.38271604938272,92.04728640515852
42,Task_2,Walking,97.74436090225564,92.04728640515852
42,Task_2,Sitting,98.567335243553,92.04728640515852
42,Task_2,Lying chest,90.67357512953367,92.04728640515852
42,Task_2,Sniffing,89.84375,92.04728640515852
42,Task_2,Trotting,93.87755102040816,92.04728640515852
42,Task_2,Galloping,0.0,92.04728640515852
42,Task_3,Standing,99.38271604938272,94.46534121440088
42,Task_3,Walking,93.98496240601504,94.46534121440088
42,Task_3,Sitting,97.4212034383954,94.46534121440088
42,Task_3,Lying chest,87.8238341968912,94.46534121440088
42,Task_3,Sniffing,97.13541666666669,94.46534121440088
42,Task_3,Trotting,86.73469387755102,94.46534121440088
42,Task_3,Galloping,90.74074074074076,94.46534121440088
42,Backbone,Standing,91.35802469135804,69.10263299301451
42,Backbone,Walking,99.62406015037594,69.10263299301451
42,Backbone,Sitting,98.567335243553,69.10263299301451
42,Backbone,Lying chest,98.70466321243524,69.10263299301451
42,Backbone,Sniffing,0.0,69.10263299301451
42,Backbone,Trotting,0.0,69.10263299301451
42,Backbone,Galloping,0.0,69.10263299301451
42,Task_1,Standing,99.38271604938272,83.12735088662009
42,Task_1,Walking,99.62406015037594,83.12735088662009
42,Task_1,Sitting,97.4212034383954,83.12735088662009
42,Task_1,Lying chest,77.46113989637306,83.12735088662009
42,Task_1,Sniffing,83.59375,83.12735088662009
42,Task_1,Trotting,0.0,83.12735088662009
42,Task_1,Galloping,0.0,83.12735088662009
42,Task_2,Standing,99.38271604938272,91.77861364857604
42,Task_2,Walking,97.36842105263158,91.77861364857604
42,Task_2,Sitting,98.28080229226362,91.77861364857604
42,Task_2,Lying chest,90.93264248704664,91.77861364857604
42,Task_2,Sniffing,88.02083333333333,91.77861364857604
42,Task_2,Trotting,96.93877551020408,91.77861364857604
42,Task_2,Galloping,0.0,91.77861364857604
42,Task_3,Standing,99.38271604938272,79.9032778076303
42,Task_3,Walking,16.917293233082706,79.9032778076303
42,Task_3,Sitting,97.13467048710602,79.9032778076303
42,Task_3,Lying chest,75.64766839378238,79.9032778076303
42,Task_3,Sniffing,90.10416666666669,79.9032778076303
42,Task_3,Trotting,100.0,79.9032778076303
42,Task_3,Galloping,83.33333333333333,79.9032778076303
42,Backbone,Standing,91.35802469135804,69.10263299301451
42,Backbone,Walking,99.62406015037594,69.10263299301451
42,Backbone,Sitting,98.567335243553,69.10263299301451
42,Backbone,Lying chest,98.70466321243524,69.10263299301451
42,Backbone,Sniffing,0.0,69.10263299301451
42,Backbone,Trotting,0.0,69.10263299301451
42,Backbone,Galloping,0.0,69.10263299301451
42,Task_1,Standing,99.38271604938272,83.0198817839871
42,Task_1,Walking,99.62406015037594,83.0198817839871
42,Task_1,Sitting,97.4212034383954,83.0198817839871
42,Task_1,Lying chest,77.20207253886011,83.0198817839871
42,Task_1,Sniffing,83.33333333333333,83.0198817839871
42,Task_1,Trotting,0.0,83.0198817839871
42,Task_1,Galloping,0.0,83.0198817839871
42,Task_2,Standing,99.38271604938272,80.44062332079527
42,Task_2,Walking,77.81954887218045,80.44062332079527
42,Task_2,Sitting,97.13467048710602,80.44062332079527
42,Task_2,Lying chest,75.90673575129534,80.44062332079527
42,Task_2,Sniffing,61.97916666666666,80.44062332079527
42,Task_2,Trotting,100.0,80.44062332079527
42,Task_2,Galloping,0.0,80.44062332079527
42,Task_3,Standing,99.38271604938272,67.7055346587856
42,Task_3,Walking,30.451127819548876,67.7055346587856
42,Task_3,Sitting,96.27507163323784,67.7055346587856
42,Task_3,Lying chest,74.61139896373057,67.7055346587856
42,Task_3,Sniffing,28.385416666666668,67.7055346587856
42,Task_3,Trotting,92.85714285714286,67.7055346587856
42,Task_3,Galloping,61.11111111111112,67.7055346587856
42,Backbone,Standing,91.35802469135803,69.10263299301451
42,Backbone,Walking,99.62406015037594,69.10263299301451
42,Backbone,Sitting,98.567335243553,69.10263299301451
42,Backbone,Lying chest,98.70466321243524,69.10263299301451
42,Backbone,Sniffing,0.0,69.10263299301451
42,Backbone,Trotting,0.0,69.10263299301451
42,Backbone,Galloping,0.0,69.10263299301451
42,Task_1,Standing,99.38271604938272,85.06179473401397
42,Task_1,Walking,99.62406015037594,85.06179473401397
42,Task_1,Sitting,97.42120343839541,85.06179473401397
42,Task_1,Lying chest,87.04663212435233,85.06179473401397
42,Task_1,Sniffing,83.33333333333333,85.06179473401397
42,Task_1,Trotting,0.0,85.06179473401397
42,Task_1,Galloping,0.0,85.06179473401397
42,Task_2,Standing,99.38271604938272,91.56367544331005
42,Task_2,Walking,97.74436090225564,91.56367544331005
42,Task_2,Sitting,98.28080229226362,91.56367544331005
42,Task_2,Lying chest,92.2279792746114,91.56367544331005
42,Task_2,Sniffing,85.9375,91.56367544331005
42,Task_2,Trotting,94.89795918367346,91.56367544331005
42,Task_2,Galloping,0.0,91.56367544331005
42,Task_3,Standing,99.38271604938272,94.57281031703386
42,Task_3,Walking,95.48872180451127,94.57281031703386
42,Task_3,Sitting,97.99426934097421,94.57281031703386
42,Task_3,Lying chest,92.2279792746114,94.57281031703386
42,Task_3,Sniffing,92.44791666666667,94.57281031703386
42,Task_3,Trotting,85.71428571428571,94.57281031703386
42,Task_3,Galloping,87.03703703703704,94.57281031703386
